id	collegeid	provid	wl	syear	majorid	majorname	score_avg	score_high	score_low	batch
335	10151	1	2	2007	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	575	612	0	11
336	10151	1	2	2007	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	535	545	0	11
337	10151	1	2	2007	080602	×Ô¶¯»¯	546	560	0	11
338	10151	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	580	628	0	11
339	10151	1	2	2007	080604	Í¨ÐÅ¹¤³Ì	554	582	0	11
340	10151	1	2	2007	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	546	554	0	11
341	10151	1	2	2007	080611	Èí¼þ¹¤³Ì	564	627	0	11
342	10151	1	2	2007	081001	»·¾³¹¤³Ì	552	585	0	11
343	10151	1	2	2007	081201	½»Í¨ÔËÊä	564	566	0	11
344	10151	1	2	2007	081206	ÂÖ»ú¹¤³Ì	542	557	0	11
345	10151	1	2	2007	081207	ÎïÁ÷¹¤³Ì	556	566	0	11
346	10151	1	2	2007	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	547	564	0	11
347	10151	1	2	2007	110201	¹¤ÉÌ¹ÜÀí	549	553	0	11
348	10151	1	2	2007	110209	µç×ÓÉÌÎñ	542	545	0	11
349	10151	1	2	2007	110210	ÎïÁ÷¹ÜÀí	555	555	0	11
350	10151	1	2	2007	071001	º£Ñó¿ÆÑ§	539	542	0	11
351	10151	1	2	2007	080613	ÍøÂç¹¤³Ì	587	603	0	11
352	10151	1	2	2007	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	558	565	0	11
353	10151	1	2	2007	110313	º½ÔË¹ÜÀí	598	626	0	11
354	10151	1	1	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	533	534	0	11
355	10151	1	1	2007	030101	·¨Ñ§	547	569	0	11
356	10151	1	1	2007	030302	Éç»á¹¤×÷	546	553	0	11
357	10151	1	1	2007	110202	ÊÐ³¡ÓªÏú	546	562	0	11
358	10151	1	1	2007	050201	Ó¢Óï	545	546	0	11
359	10151	1	2	2006	020101	¾­¼ÃÑ§	541	549	0	11
360	10151	1	2	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	536	537	0	11
361	10151	1	2	2006	030101	·¨Ñ§	566	589	0	11
362	10151	1	2	2006	081208	º£ÊÂ¹ÜÀí	539	542	0	11
363	10151	1	2	2006	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	544	552	0	11
364	10151	1	2	2006	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	535	538	0	11
365	10151	1	2	2006	080602	×Ô¶¯»¯	537	545	0	11
366	10151	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	546	546	0	11
367	10151	1	2	2006	080604	Í¨ÐÅ¹¤³Ì	564	571	0	11
368	10151	1	2	2006	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	546	552	0	11
369	10151	1	2	2006	080611	Èí¼þ¹¤³Ì	547	554	0	11
370	10151	1	2	2006	081001	»·¾³¹¤³Ì	544	545	0	11
371	10151	1	2	2006	081201	½»Í¨ÔËÊä	575	610	0	11
372	10151	1	2	2006	081207	ÎïÁ÷¹¤³Ì	567	580	0	11
373	10151	1	2	2006	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	545	545	0	11
374	10151	1	2	2006	110201	¹¤ÉÌ¹ÜÀí	544	546	0	11
375	10151	1	2	2006	110209	µç×ÓÉÌÎñ	544	551	0	11
376	10151	1	2	2006	110210	ÎïÁ÷¹ÜÀí	562	565	0	11
377	10151	1	2	2006	050201	Ó¢Óï	538	542	0	11
378	10151	1	2	2006	071001	º£Ñó¿ÆÑ§	547	549	0	11
379	10151	1	2	2006	080613	ÍøÂç¹¤³Ì	536	540	0	11
380	10151	1	1	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	542	555	0	11
381	10151	1	1	2006	030101	·¨Ñ§	579	592	0	11
382	10151	1	1	2006	030302	Éç»á¹¤×÷	540	549	0	11
383	10151	1	1	2006	110202	ÊÐ³¡ÓªÏú	526	529	0	11
384	10151	1	1	2006	110302	¹«¹²ÊÂÒµ¹ÜÀí	530	530	0	11
385	10151	1	1	2006	050201	Ó¢Óï	520	523	0	11
386	10151	1	2	2005	020101	¾­¼ÃÑ§	489	490	0	11
387	10151	1	2	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	547	559	0	11
388	10151	1	2	2005	030101	·¨Ñ§	501	519	0	11
389	10151	1	2	2005	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	516	548	0	11
390	10151	1	2	2005	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	477	482	0	11
391	10151	1	2	2005	080602	×Ô¶¯»¯	509	529	0	11
392	10151	1	2	2005	080603	µç×ÓÐÅÏ¢¹¤³Ì	475	475	0	11
393	10151	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	509	589	0	11
394	10151	1	2	2005	080604	Í¨ÐÅ¹¤³Ì	489	490	0	11
395	10151	1	2	2005	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	494	499	0	11
396	10151	1	2	2005	080611	Èí¼þ¹¤³Ì	510	514	0	11
397	10151	1	2	2005	081001	»·¾³¹¤³Ì	483	483	0	11
398	10151	1	2	2005	081201	½»Í¨ÔËÊä	505	524	0	11
399	10151	1	2	2005	081207	ÎïÁ÷¹¤³Ì	498	504	0	11
400	10151	1	2	2005	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	483	487	0	11
401	10151	1	2	2005	110201	¹¤ÉÌ¹ÜÀí	476	477	0	11
402	10151	1	2	2005	110209	µç×ÓÉÌÎñ	486	494	0	11
403	10151	1	2	2005	110210	ÎïÁ÷¹ÜÀí	493	503	0	11
404	10151	1	2	2005	050201	Ó¢Óï	480	485	0	11
405	10151	1	1	2005	030101	·¨Ñ§	522	530	0	11
406	10151	1	1	2005	030302	Éç»á¹¤×÷	515	535	0	11
407	10151	1	1	2005	110202	ÊÐ³¡ÓªÏú	535	571	0	11
408	10151	1	1	2005	110302	¹«¹²ÊÂÒµ¹ÜÀí	500	513	0	11
409	10151	1	1	2005	050201	Ó¢Óï	500	513	0	11
410	10213	1	2	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	546	578	0	11
411	10213	1	2	2008	050303	¹ã¸æÑ§	600	600	0	11
412	10213	1	2	2008	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	594	598	0	11
413	10213	1	2	2008	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	599	617	0	11
414	10213	1	2	2008	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	568	641	0	11
415	10213	1	2	2008	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	593	629	0	11
416	10213	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	535	540	0	11
417	10213	1	2	2008	080602	×Ô¶¯»¯	588	643	0	11
418	10213	1	2	2008	080603	µç×ÓÐÅÏ¢¹¤³Ì	574	652	0	11
419	10213	1	2	2008	080604	Í¨ÐÅ¹¤³Ì	576	641	0	11
420	10213	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	567	640	0	11
421	10213	1	2	2008	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	595	645	0	11
422	10213	1	2	2008	080611	Èí¼þ¹¤³Ì	590	620	0	11
423	10213	1	2	2008	080701	½¨ÖþÑ§	512	519	0	11
424	10213	1	2	2008	080703	ÍÁÄ¾¹¤³Ì	512	543	0	11
425	10213	1	2	2008	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	598	598	0	11
426	10213	1	2	2008	070402	ÉúÎï¼¼Êõ	579	579	0	11
427	10213	1	2	2008	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	622	646	0	11
428	10213	1	2	2008	080306	³µÁ¾¹¤³Ì	555	556	0	11
429	10213	1	1	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	563	577	0	11
430	10213	1	1	2008	030101	·¨Ñ§	522	522	0	11
431	10213	1	1	2008	050201	Ó¢Óï	536	538	0	11
432	10213	1	2	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	602	622	0	11
433	10213	1	2	2007	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	546	546	0	11
434	10213	1	2	2007	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	596	641	0	11
435	10213	1	2	2007	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	591	643	0	11
436	10213	1	2	2007	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	614	647	0	11
437	10213	1	2	2007	080602	×Ô¶¯»¯	611	648	0	11
438	10213	1	2	2007	080603	µç×ÓÐÅÏ¢¹¤³Ì	588	638	0	11
439	10213	1	2	2007	080604	Í¨ÐÅ¹¤³Ì	604	645	0	11
440	10213	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	613	632	0	11
441	10213	1	2	2007	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	601	638	0	11
442	10213	1	2	2007	080611	Èí¼þ¹¤³Ì	601	627	0	11
443	10213	1	2	2007	080701	½¨ÖþÑ§	606	628	0	11
444	10213	1	2	2007	080703	ÍÁÄ¾¹¤³Ì	608	648	0	11
445	10213	1	2	2007	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	620	646	0	11
446	10213	1	2	2007	070402	ÉúÎï¼¼Êõ	634	634	0	11
447	10213	1	2	2007	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	612	651	0	11
448	10213	1	2	2007	080306	³µÁ¾¹¤³Ì	582	593	0	11
449	10213	1	1	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	556	582	0	11
450	10213	1	1	2007	050201	Ó¢Óï	577	579	0	11
451	10213	1	2	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	598	635	0	11
452	10213	1	2	2006	050303	¹ã¸æÑ§	609	622	0	11
453	10213	1	2	2006	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	619	637	0	11
454	10213	1	2	2006	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	636	665	0	11
455	10213	1	2	2006	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	599	659	0	11
456	10213	1	2	2006	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	625	637	0	11
457	10213	1	2	2006	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	564	582	0	11
458	10213	1	2	2006	080602	×Ô¶¯»¯	615	663	0	11
459	10213	1	2	2006	080603	µç×ÓÐÅÏ¢¹¤³Ì	593	653	0	11
460	10213	1	2	2006	080604	Í¨ÐÅ¹¤³Ì	608	657	0	11
461	10213	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	610	639	0	11
462	10213	1	2	2006	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	604	664	0	11
463	10213	1	2	2006	080611	Èí¼þ¹¤³Ì	613	625	0	11
464	10213	1	2	2006	080701	½¨ÖþÑ§	622	642	0	11
465	10213	1	2	2006	080703	ÍÁÄ¾¹¤³Ì	605	605	0	11
466	10213	1	2	2006	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	640	652	0	11
467	10213	1	2	2006	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	620	636	0	11
468	10213	1	2	2006		Ì½²âÖ¸µ¼Óë¿ØÖÆ¼¼Êõ	610	642	0	11
469	10213	1	2	2006	070402	ÉúÎï¼¼Êõ	617	626	0	11
470	10213	1	2	2006	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	644	655	0	11
471	10213	1	2	2006	080306	³µÁ¾¹¤³Ì	585	649	0	11
472	10213	1	1	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	547	568	0	11
473	10213	1	1	2006	050201	Ó¢Óï	548	555	0	11
474	10213	1	2	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	539	593	0	11
475	10213	1	2	2005	050303	¹ã¸æÑ§	516	516	0	11
476	10213	1	2	2005	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	563	604	0	11
477	10213	1	2	2005	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	562	599	0	11
478	10213	1	2	2005	080206	¸´ºÏ²ÄÁÏÓë¹¤³Ì	537	581	0	11
479	10213	1	2	2005	080301	»úÐµÉè¼ÆÖÆÔì¼°Æä×Ô¶¯»¯	553	607	0	11
480	10213	1	2	2005	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	545	581	0	11
481	10213	1	2	2005	080602	×Ô¶¯»¯	543	580	0	11
482	10213	1	2	2005	080603	µç×ÓÐÅÏ¢¹¤³Ì	584	608	0	11
483	10213	1	2	2005	080604	Í¨ÐÅ¹¤³Ì	613	614	0	11
484	10213	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	528	563	0	11
485	10213	1	2	2005	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	564	601	0	11
486	10213	1	2	2005	080611	Èí¼þ¹¤³Ì	542	589	0	11
487	10213	1	2	2005	080616	¹âµçÐÅÏ¢¹¤³Ì	563	603	0	11
488	10213	1	2	2005	080701	½¨ÖþÑ§	558	602	0	11
489	10213	1	2	2005	080703	ÍÁÄ¾¹¤³Ì	564	576	0	11
490	10213	1	2	2005	081001	»·¾³¹¤³Ì	487	487	0	11
491	10213	1	2	2005	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	589	616	0	11
492	10213	1	2	2005	081801	ÉúÎï¹¤³Ì	512	512	0	11
493	10213	1	2	2005	050201	Ó¢Óï	479	480	0	11
494	10213	1	2	2005	070402	ÉúÎï¼¼Êõ	514	515	0	11
495	10213	1	2	2005	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	562	571	0	11
496	10213	1	2	2005	080306	³µÁ¾¹¤³Ì	519	522	0	11
497	10213	1	1	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	514	524	0	11
498	10213	1	1	2005	050201	Ó¢Óï	528	528	0	11
499	11941	1	2	2008	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	536	556	0	11
500	11941	1	2	2008	071401	»·¾³¿ÆÑ§	524	531	0	11
501	11941	1	2	2008	080724	µÀÂ·ÇÅÁºÓë¶ÉºÓ¹¤³Ì	559	585	0	11
502	11941	1	2	2008	080302	²ÄÁÏ³ÉÐÍ¼°¿ØÖÆ¹¤³Ì	550	565	0	11
503	11941	1	2	2008	081207	ÎïÁ÷¹¤³Ì	546	546	0	11
504	11941	1	2	2008	081201	½»Í¨ÔËÊä	505	506	0	11
505	11941	1	2	2008	081101	»¯Ñ§¹¤³ÌÓë¹¤ÒÕ	554	554	0	11
506	11941	1	2	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	520	531	0	11
507	11941	1	2	2008	080710	½¨ÖþÉèÊ©ÖÇÄÜ¼¼Êõ	529	556	0	11
508	11941	1	2	2008	071601	Í³¼ÆÑ§	517	517	0	11
509	11941	1	2	2008	080702	³ÇÊÐ¹æ»®	526	548	0	11
510	11941	1	2	2008	081801	ÉúÎï¹¤³Ì	534	535	0	11
511	11941	1	2	2008	080603	µç×ÓÐÅÏ¢¹¤³Ì	551	587	0	11
512	11941	1	2	2008		½»Í¨½¨ÉèÓë×°±¸	511	511	0	11
513	11941	1	2	2008	081701	¹¤³ÌÁ¦Ñ§	502	502	0	11
514	11941	1	2	2008	080602	×Ô¶¯»¯	508	508	0	11
515	11941	1	2	2008	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	507	507	0	11
516	11941	1	2	2008	080611	Èí¼þ¹¤³Ì	558	579	0	11
517	11941	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	528	528	0	11
518	11941	1	2	2008	081001	»·¾³¹¤³Ì	506	507	0	11
519	11941	1	2	2008	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	550	567	0	11
520	11941	1	2	2008	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	523	523	0	11
521	11941	1	1	2008	110203	»á¼ÆÑ§	528	533	0	11
522	11941	1	1	2008	050201	Ó¢Óï	517	518	0	11
523	11941	1	1	2008	110302	¹«¹²ÊÂÒµ¹ÜÀí	517	517	0	11
524	10697	1	2	2008	060106	ÎÄÎï±£»¤¼¼Êõ	522	522	0	11
525	10697	1	2	2008	070402	ÉúÎï¼¼Êõ	514	514	0	11
526	10697	1	1	2008	060103	¿¼¹ÅÑ§	517	517	0	11
527	10697	1	1	2008	020104	½ðÈÚÑ§	539	539	0	11
528	10697	1	2	2007	060106	ÎÄÎï±£»¤¼¼Êõ	573	573	0	11
529	10697	1	2	2007	070402	ÉúÎï¼¼Êõ	528	528	0	11
530	10697	1	1	2007	050101	ººÓïÑÔÎÄÑ§	558	558	0	11
531	10697	1	1	2007	020104	½ðÈÚÑ§	535	535	0	11
532	10697	1	2	2006	060106	ÎÄÎï±£»¤¼¼Êõ	545	545	0	11
533	10697	1	2	2006	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	590	590	0	11
534	10697	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	531	531	0	11
535	10697	1	2	2006	070401	ÉúÎï¿ÆÑ§	598	598	0	11
536	10697	1	1	2006	030101	·¨Ñ§	530	530	0	11
537	10697	1	1	2006	050101	ººÓïÑÔÎÄÑ§	562	562	0	11
538	10697	1	1	2006	020104	½ðÈÚÑ§	549	549	0	11
539	10697	1	2	2005	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	518	518	0	11
540	10697	1	2	2005	071201	µç×ÓÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	504	5054	0	11
541	10697	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	486	493	0	11
542	10697	1	2	2005	110101	¹ÜÀí¿ÆÑ§	501	501	0	11
543	10697	1	1	2005	050101	ººÓïÑÔÎÄÑ§	507	515	0	11
544	10697	1	1	2005	050301	ÐÂÎÅÑ§	566	566	0	11
545	10004	1	2	2008	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	580	585	0	11
546	10004	1	2	2008	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	597	637	0	11
547	10004	1	2	2008	0201	¾­¼ÃÑ§Àà	613	638	0	11
548	10004	1	2	2008	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	592	625	0	11
549	10004	1	2	2008	0812	½»Í¨ÔËÊäÀà	597	648	0	11
550	10004	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	593	637	0	11
551	10004	1	2	2008	080703	ÍÁÄ¾¹¤³Ì	584	627	0	11
552	10004	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	580	604	0	11
553	10004	1	2	2008	080611	Èí¼þ¹¤³Ì	586	607	0	11
554	10004	1	2	2008	081001	»·¾³¹¤³Ì	583	589	0	11
555	10004	1	2	2008	080604	Í¨ÐÅ¹¤³Ì	613	642	0	11
556	10004	1	2	2008	080701	½¨ÖþÑ§	605	618	0	11
557	10004	1	2	2008	050305	´«²¥Ñ§	595	613	0	11
558	10004	1	2	2008	110104	¹¤³Ì¹ÜÀí	592	594	0	11
559	10004	1	2	2008	071302	²ÄÁÏ»¯Ñ§	588	598	0	11
560	10004	1	2	2008	030101	·¨Ñ§	580	583	0	11
561	10004	1	2	2008	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	592	605	0	11
562	10004	1	2	2008	110103	¹¤Òµ¹¤³Ì	596	619	0	11
563	10004	1	2	2008	1102	¹¤ÉÌ¹ÜÀíÀà	603	639	0	11
564	10004	1	2	2008	0806	µçÆøÐÅÏ¢Àà	587	649	0	11
565	10004	1	2	2008	110209	µç×ÓÉÌÎñ	602	612	0	11
566	10004	1	2	2008	110210	ÎïÁ÷¹ÜÀí	598	639	0	11
567	10004	1	2	2008	071205	ÐÅÏ¢°²È«	600	637	0	11
568	10004	1	2	2008	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	597	604	0	11
569	10004	1	2	2008	0070	Àí¿ÆÊÔÑé°àÀà	616	655	0	11
570	10004	1	2	2008	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	605	640	0	11
571	10004	1	2	2008	050201	Ó¢Óï	586	601	0	11
572	10004	1	2	2008	080607	ÉúÎïÒ½Ñ§¹¤³Ì	580	587	0	11
573	10004	1	1	2008	050201	Ó¢Óï	559	564	0	11
574	10004	1	1	2008	050305	´«²¥Ñ§	572	590	0	11
575	10004	1	1	2008	1102	¹¤ÉÌ¹ÜÀíÀà	587	590	0	11
576	10004	1	1	2008	030101	·¨Ñ§	556	566	0	11
577	10004	1	1	2008	0201	¾­¼ÃÑ§Àà	571	589	0	11
578	10004	1	2	2007	0070	Àí¿ÆÊÔÑé°àÀà	641	660	0	11
579	10004	1	2	2007	030101	·¨Ñ§	606	609	0	11
580	10004	1	2	2007	050201	Ó¢Óï	607	610	0	11
581	10004	1	2	2007	050305	´«²¥Ñ§	604	609	0	11
582	10004	1	2	2007	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	599	644	0	11
583	10004	1	2	2007	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	600	609	0	11
584	10004	1	2	2007	071302	²ÄÁÏ»¯Ñ§	587	596	0	11
585	10004	1	2	2007	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	590	617	0	11
586	10004	1	2	2007	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	593	618	0	11
587	10004	1	2	2007	0806	µçÆøÐÅÏ¢Àà	596	632	0	11
588	10004	1	2	2007	080602	×Ô¶¯»¯	596	623	0	11
589	10004	1	2	2007	080604	Í¨ÐÅ¹¤³Ì	628	653	0	11
590	10004	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	602	623	0	11
591	10004	1	2	2007	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	608	639	0	11
592	10004	1	2	2007	080607	ÉúÎïÒ½Ñ§¹¤³Ì	597	618	0	11
593	10004	1	2	2007	080611	Èí¼þ¹¤³Ì	591	624	0	11
594	10004	1	2	2007	080701	½¨ÖþÑ§	606	615	0	11
595	10004	1	2	2007	080703	ÍÁÄ¾¹¤³Ì	590	614	0	11
596	10004	1	2	2007	081001	»·¾³¹¤³Ì	591	599	0	11
597	10004	1	2	2007	0812	½»Í¨ÔËÊäÀà	603	623	0	11
598	10004	1	2	2007	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	599	622	0	11
599	10004	1	2	2007	110103	¹¤Òµ¹¤³Ì	595	613	0	11
600	10004	1	2	2007	110104	¹¤³Ì¹ÜÀí	589	605	0	11
601	10004	1	2	2007	1102	¹¤ÉÌ¹ÜÀíÀà	614	637	0	11
602	10004	1	2	2007	110209	µç×ÓÉÌÎñ	605	624	0	11
603	10004	1	2	2007	110210	ÎïÁ÷¹ÜÀí	613	624	0	11
604	10004	1	1	2007	050305	´«²¥Ñ§	568	598	0	11
605	10004	1	1	2007	030101	·¨Ñ§	571	599	0	11
606	10004	1	1	2007	1102	¹¤ÉÌ¹ÜÀíÀà	578	583	0	11
607	10004	1	1	2007	050201	Ó¢Óï	571	580	0	11
608	10004	1	2	2006	030101	·¨Ñ§	563	574	0	11
609	10004	1	2	2006	0806	µçÆøÐÅÏ¢Àà	577	580	0	11
610	10004	1	2	2006	080604	Í¨ÐÅ¹¤³Ì	580	605	0	11
611	10004	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	604	604	0	11
612	10004	1	2	2006	0201	¾­¼ÃÑ§Àà	628	649	0	11
613	10004	1	2	2006	050201	Ó¢Óï	606	615	0	11
614	10004	1	2	2006	110104	¹¤³Ì¹ÜÀí	601	601	0	11
615	10004	1	2	2006	110206	ÂÃÓÎ¹ÜÀí	605	623	0	11
616	10004	1	2	2006	050305	´«²¥Ñ§	597	598	0	11
617	10004	1	2	2006	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	602	612	0	11
618	10004	1	2	2006	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	617	641	0	11
619	10004	1	2	2006	080701	½¨ÖþÑ§	617	640	0	11
620	10004	1	2	2006	081001	»·¾³¹¤³Ì	594	607	0	11
621	10004	1	2	2006	110103	¹¤Òµ¹¤³Ì	585	595	0	11
622	10004	1	2	2006	110210	ÎïÁ÷¹ÜÀí	626	642	0	11
623	10004	1	2	2006	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	600	611	0	11
624	10004	1	2	2006	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	613	626	0	11
625	10004	1	2	2006	071302	²ÄÁÏ»¯Ñ§	587	598	0	11
626	10004	1	2	2006	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	607	641	0	11
627	10004	1	2	2006	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	594	600	0	11
628	10004	1	2	2006	080602	×Ô¶¯»¯	610	617	0	11
629	10004	1	2	2006	080607	ÉúÎïÒ½Ñ§¹¤³Ì	604	608	0	11
630	10004	1	2	2006	080611	Èí¼þ¹¤³Ì	592	629	0	11
631	10004	1	2	2006	080703	ÍÁÄ¾¹¤³Ì	608	650	0	11
632	10004	1	2	2006	0812	½»Í¨ÔËÊäÀà	610	642	0	11
633	10004	1	2	2006	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	600	616	0	11
634	10004	1	2	2006	1102	¹¤ÉÌ¹ÜÀíÀà	631	658	0	11
635	10004	1	2	2006	110209	µç×ÓÉÌÎñ	596	613	0	11
636	10004	1	1	2006	020101	¾­¼ÃÑ§	578	586	0	11
637	10004	1	1	2006	050305	´«²¥Ñ§	559	560	0	11
638	10004	1	1	2006	1102	¹¤ÉÌ¹ÜÀíÀà	571	579	0	11
639	10004	1	1	2006	110206	ÂÃÓÎ¹ÜÀí	556	563	0	11
640	10004	1	1	2006	030101	·¨Ñ§	554	563	0	11
641	10004	1	1	2006	050201	Ó¢Óï	565	573	0	11
642	10004	1	2	2005	0201	¾­¼ÃÑ§Àà	562	604	0	11
643	10004	1	2	2005	0806	µçÆøÐÅÏ¢Àà	544	604	0	11
644	10004	1	2	2005	110104	¹¤³Ì¹ÜÀí	546	554	0	11
645	10004	1	2	2005	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	569	600	0	11
646	10004	1	2	2005	080611	Èí¼þ¹¤³Ì	565	570	0	11
647	10004	1	2	2005	030101	·¨Ñ§	543	548	0	11
648	10004	1	2	2005	1102	¹¤ÉÌ¹ÜÀíÀà	570	604	0	11
649	10004	1	2	2005	080607	ÉúÎïÒ½Ñ§¹¤³Ì	567	601	0	11
650	10004	1	2	2005	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	532	546	0	11
651	10004	1	2	2005	0812	½»Í¨ÔËÊäÀà	559	605	0	11
652	10004	1	2	2005	110209	µç×ÓÉÌÎñ	549	573	0	11
